5245,JC2041,0,21298,AIR INDIA,L1011-500,V2-LEJ,JC Wings Air India L-1011-500 1:200 - JC2041 - ID#21298;  1980s  Colors. With Rolling Gears;V2-LEJ,1:200,40.0,0.0,0.0,JC WINGS,Anand Thakral,2014-04-10,False,196
5246,IF7440513,0,35613,SOUTH AFRICAN,B747-400,ZS-SBS,Inflight200 South African Airways B 747-4F6 1:200 - IF7440513 - ID#35613  2000s  Colors. ZS-SBS,1:200,135.1,5.5,0.0,INFLIGHT200,WAFFLECOLLECTIBLES,2014-04-01,False,6188
5247,IF7440114AF,68158,37246,AIR FRANCE,B747-400,F-GITH,Inflight200 Air France B 747-428 1:200  IF7440114AF - ID#37246   2009s  Colors. With  SkyTeam  Logo. With Rolling Gears.F-GITH,1:200,135.0,5.5,0.0,INFLIGHT200,WAFFLECOLLECTIBLES,2014-04-01,False,6189
5249,G2AFR283,0,34451,AIR FRANCE,B777-300ER,F-GSQA,Gemini Jets Air France B 777-328ER 1:200 - G2AFR283 - ID#34451; 2009  Colors. With  SkyTeam  Logo.F-GSQA,1:200,75.0,2.0,0.0,GEMINIJETS,JETWAYMODELS,2014-03-31,False,6191
5250,WID35337,0,35337,CATHAY PACIFIC,A340-300,B-HXG,JC Wings Cathay Pacific A340-313X 1:200 - TBC - ID#35337; OneWorld  Colors.B-HXG,1:200,70.0,2.0,0.0,JC WINGS,JETWAYMODELS,2014-03-31,False,6192
5251,IF0110111,0,27738,AER LINGUS,L1011-300,G-BBAF,Inflight200 Aer Lingus L-1011-385-1-14 1:200 - IF0110111 - ID#27738  1990s  Colors.G-BBAF,1:200,89.0,2.0,0.0,INFLIGHT200,JETWAYMODELS,2014-03-31,False,6193
5252,ACN9309,0,37068,EASTERN AIRLINES,CV440,N9309,Aeroclassics Eastern Airlines CV-440 Metropolitan 1:400 - ACN9309 - ID#37068  1960s  Colors. Available in Select Markets only.N9309,1:400,28.56,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-01,False,6194
5253,ACVHEDB2,0,37071,QANTAS,C54A,VH-EDB,Aeroclassics Qantas Airways C-54A-DC 1:400 - ACVHEDB2 - ID#37071  1960s  Colors. Named  Norfolk Trader . Available in Select Markets only.VH-EDB,1:400,28.56,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-01,False,6195
5254,ACB5919,0,37052,AIR CHINA,A330-300,B-5919,Aeroclassics Air China A330-343X 1:400 - ACB5919 - ID#37052  2010s  Color. With  Star Alliance  Logo.B-5919,1:400,32.26,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-01,False,6196
5255,ACB2388,0,37053,AIR CHINA,A340-300,B-2388,Aeroclassics Air China A340-313X 1:400 - ACB2388 - ID#37053  2000s  Colors. With  Star Alliance  Logo.B-2388,1:400,32.26,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-01,False,6197
5256,IF011020,0,21866,HAWAIIAN AIRLINES,L1011,N765BE,Inflight200 Hawaiian Airlines L-1011-50 1:200 - IF011020 - ID#21866  1980s  Colors. N765BE,1:200,105.0,2.0,0.0,INFLIGHT200,JETWAYMODELS,2014-03-29,False,6198
5257,G2TWA139,0,33447,TWA,B767-200ER,N601TW,Gemini Jets Trans World Airlines B 767-231ER 1:200 - G2TWA139 - ID#33447  1980s - Twin Stripe  Colors.N601TW,1:200,65.0,2.0,0.0,GEMINIJETS,JETWAYMODELS,2014-03-29,False,6199
5258,G2QFA439,0,36279,QANTAS,B737-800,VH-VXG,Gemini Jets Qantas Airways B 737-838 1:200 - G2QFA439 - ID#36279   2010s  colors. Named 'Port Douglas'; 'Bring it on' livery for Wallabies / Lions Rugby Tour of 2013.VH-VXG,1:200,58.0,0.0,0.0,GEMINIJETS,JETWAYMODELS,2014-03-29,False,6200
5259,PH410842,0,36396,AIR NEW ZEALAND,A320-200,ZK-OXB,Phoenix Models Air New Zealand A320-232 1:400 - 10842 - ID#36396   2010s  colors. First Air New Zealand aircraft to have revised color scheme applied. With Sharklets.ZK-OXB,1:400,32.9,0.0,0.0,PHOENIX MODELS,JETWAYMODELS,2014-03-29,False,6201
5261,DRW55084,0,3219,PANAM,B747-100,N737PA,Dragon Wings Pan American World Airways B 747-121A 1:400 - 55084 - ID#3219 Late  1980s - Billboard  Colors. Named  Clipper Ocean Herald . With Stand.N737PA,1:400,54.0,7.25,0.0,DRAGON WINGS,EBAY:STUCKONTARMAC,2014-04-06,False,6203
5265,PH10913,0,37088,ETIHAD AIRWAYS,B777-300ER,A6-ETR,Phoenix Models Etihad Airways B 777-3FXER 1:400 - PH10913 - ID#37088   2000s  Colors. With Rolling Gears.A6-ETR,1:400,36.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6207
5266,PH10913,0,37088,ETIHAD AIRWAYS,B777-300ER,A6-ETR,Phoenix Models Etihad Airways B 777-3FXER 1:400 - PH10913 - ID#37088   2000s  Colors. With Rolling Gears.A6-ETR,1:400,36.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6208
5267,PH10902,0,37077,EVA AIR,A321-200,B-16207,Phoenix Models EVA Air A321-211 1:400 - PH10902 - ID#37077  2010s  Colors. With sharklets.B-16207,1:400,31.5,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6209
5269,PH10915,0,37090,IBERIA,A340-600,EC-LEV,Phoenix Models Iberia A340-642 1:400 - PH10915 - ID#37090  2010s  Colors Named 'Isaac Albeniz'. EC-LEV,1:400,36.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6211
5270,PH10906,0,37081,NORWEGIAN,B787-800,EI-LNA,Phoenix Models Norwegian Air Shuttle B 787-8FZ 1:400 - PH10906 - ID#37081  2010s  Colors. Named  Sonja Henie .EI-LNA,1:400,34.5,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6212
5271,PH10907,0,37082,QATAR AIRWAYS,A380-800,A7-APA,Phoenix Models Qatar Airways A380-800 1:400 - PH10907 - ID#37082  2000s  Colors.A7-APA,1:400,38.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6213
5272,PH10919,0,37091,QATAR AIRWAYS,B777-300ER,A7-BAE,Phoenix Models Qatar Airways B 777-3DZER 1:400 - PH10919 - ID#37091 :  2000s  Colors. Sporting the new 'Barcelona Football Club' titles.A7-BAE,1:400,36.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6214
5273,PH10911,0,37086,VIRGIN AUSTRALIA,A320-200,VH-YUD,Phoenix Models Virgin Australia A320-232 1:400 - PH10911 - ID#37086  2010s  Colors. Named  Port Beach . Operated by Virgin Australia Regional Airlines division.VH-YUD,1:400,31.4,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-03-29,False,6215
5275,G2AAL015,0,17747,AMERICAN AIRLINES,B737-800,N903AN,Gemini Jets American Airlines B 737-823WL 1:200 - G2AAL015 - ID#17747; 1990s  Colors. With Polished Fuselage. With Removable Gears. N903AN,1:200,40.0,0.0,0.0,GEMINIJETS,ANAND THAKRAL,2014-04-10,False,4140
5277,G2UPS096,0,22136,UPS,B757-200,N463UP,Gemini Jets United Parcel Service B 757-24APF 1:200 - G2UPS096 - ID#22136; 2003s  Colors. With Rolling Gears. With Stand.N463UP,1:200,40.0,0.0,0.0,GEMINIJETS,ANAND THAKRAL,2014-04-10,False,6219
5280,G2AAL060,0,21486,AMERICAN AIRLINES,B757-200,N679AN,Gemini Jets American Airlines B 757-223 1:200 - G2AAL060 - ID#21486;  Astrojet  Colors. With Polished Fuselage. With Stand.N679AN,1:200,40.0,0.0,0.0,GEMINIJETS,ANAND THAKRAL,2014-04-10,False,3078
5282,HE553506,0,22903,USAF,B-2A,82-1071,Herpa United States Air Force B-2A Spirit 1:200 - 553506 - ID#22903  509th Bomb Wing; Whiteman AB; Named  Spirit of Mississippi .82-1071,1:200,40.0,0.0,0.0,HERPA,ANAND THAKRAL,2014-04-10,False,6224
5284,IF744912,0,33491,UNITED,B747-400,N180UA,Inflight200 United Airlines B 747-422 1:200 - IF744912 - ID#33491; 2010  Colors. With  Star Alliance  Logo.N180UA,1:200,90.0,0.0,0.0,INFLIGHT200,Dac:Mike,2014-04-22,False,2565
5285,CUST008,0,CUST_IC001,INDIAN AIRLINES,DORNIER 228-200,VT-EJO,Revell Indian Airlines Dornier 228-200  1:72. Old Indian Airlines Color  WITH FLAPS VT-EJO,1:72,90.0,0.0,0.0,BRADSHIN,RUSSELL EPSTEIN,2013-11-12,False,6227
5286,ACXALOB,0,37155,MEXICANA,DC7,XA-LOB,Aeroclassics Mexicana DC-7C 1:400 - ACXALOB - ID#37155  1950s  Colors.XA-LOB,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6228
5287,ACXALOB,0,37155,MEXICANA,DC7,XA-LOB,Aeroclassics Mexicana DC-7C 1:400 - ACXALOB - ID#37155  1950s  Colors.XA-LOB,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6228
5290,BBXN102AA,0,37165,AMERICAN AIRLINES,DC10-10,N102AA,Blue Box American Airlines DC-10-10 1:400 - BBXN102AA - ID#37165  1970s  Colors. N102AA,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6230
5291,BBXN138AA,0,37164,AMERICAN AIRLINES,DC10-30,N138AA,Blue Box American Airlines DC-10-30 1:400 - BBXN138AA - ID#37164   1980s  Colors. With Rolling Gears.N138AA,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6237
5296,ACN566FE,0,37158,FEDEX,DC10-10,N566FE,Aeroclassics Federal Express DC-10-10F 1:400 - ACN566FE - ID#37158  2000s  Colors.N566FE,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6238
5297,ACN566FE,0,37158,FEDEX,DC10-10,N566FE,Aeroclassics Federal Express DC-10-10F 1:400 - ACN566FE - ID#37158  2000s  Colors.N566FE,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6239
5298,BBXN8001N,0,37161,AMERICAN AIRLINES,A319-100,N8001N,Blue Box American Airlines A319-112 1:400 - BBXN8001N - ID#37161  2010s  Colors. Wiyh Sharklets.N8001N,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6240
5299,BBXN700UW,0,37160,AMERICAN AIRLINES,A319-100,N700UW,Blue Box American Airlines A319-112 1:400 - BBXN700UW - ID#37160  2010s  Colors. N700UW,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6241
5300,BBXN8001N,0,37161,AMERICAN AIRLINES,A319-100,N8001N,Blue Box American Airlines A319-112 1:400 - BBXN8001N - ID#37161  2010s  Colors. Wiyh Sharklets.N8001N,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6240
5301,BBXN700UW,0,37160,AMERICAN AIRLINES,A319-100,N700UW,Blue Box American Airlines A319-112 1:400 - BBXN700UW - ID#37160  2010s  Colors. N700UW,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6241
5302,BBXN8001N,0,37161,AMERICAN AIRLINES,A319-100,N8001N,Blue Box American Airlines A319-112 1:400 - BBXN8001N - ID#37161  2010s  Colors. Wiyh Sharklets.N8001N,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6240
5303,BBXN700UW,0,37160,AMERICAN AIRLINES,A319-100,N700UW,Blue Box American Airlines A319-112 1:400 - BBXN700UW - ID#37160  2010s  Colors. N700UW,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6241
5304,ACN8083H,0,37157,ALASKA AIRLINES,L1649,N8083H,Aeroclassics Alaska Airlines L-1649A/98/20 Starliner 1:400 - ACN8083H - ID#37157 Late  1960s  Colors.  Fly Alaska  Titles. N8083H,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6246
5305,ACN7316C,0,37156,ALASKA AIRLINES,L1649,N7316C,Aeroclassics Alaska Airlines L-1649A/98/20 Starliner 1:400 - ACN7316C - ID#37156  1960s  Colors. 'New Mould from 2014'.N7316C,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6247
5306,ACN7316C,0,37156,ALASKA AIRLINES,L1649,N7316C,Aeroclassics Alaska Airlines L-1649A/98/20 Starliner 1:400 - ACN7316C - ID#37156  1960s  Colors. 'New Mould from 2014'.N7316C,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6247
5307,BBXN7306C,0,37159,TWA,L1649A,N7306C,Blue Box Trans World Airlines L-1649A/98/09 Starliner 1:400 - BBXN7306C - ID#37159  1950s  Colors. Named  the Spirit of St. Louis . N7306C,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6249
5308,ACB5918,0,37151,AIR CHINA,A330-200,B-5918,Aeroclassics Air China A330-243 1:400 - ACB5918 - ID#37151  2010s  Colors.B-5918,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6250
5309,ACB6075,0,37152,AIR CHINA,A330-200,B-6075,Aeroclassics Air China A330-243 1:400 - ACB6075 - ID#37152  Beijing 2008  Colors. 'Olympic Torch Relay' Livery.B-6075,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6251
5310,ACB6075,0,37152,AIR CHINA,A330-200,B-6075,Aeroclassics Air China A330-243 1:400 - ACB6075 - ID#37152  Beijing 2008  Colors. 'Olympic Torch Relay' Livery.B-6075,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6251
5311,ACS2ACE,0,37153,BIMAN BANGLADESH,B707-300,S2-ACE,Aeroclassics Biman Bangladesh Airlines B 707-351C 1:400 - ACS2ACE - ID#37153   1980s  Colors. Named 'City of Tokyo'. Plane was donated to Bangladesh by Japan on 29.9.78 S2-ACE,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6253
5312,ACS2ACE,0,37153,BIMAN BANGLADESH,B707-300,S2-ACE,Aeroclassics Biman Bangladesh Airlines B 707-351C 1:400 - ACS2ACE - ID#37153   1980s  Colors. Named 'City of Tokyo'. Plane was donated to Bangladesh by Japan on 29.9.78 S2-ACE,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6253
5313,BBXN288AY,0,37162,AMERICAN AIRLINES,A330-200,N288AY,Blue Box American Airlines A330-243 1:400 - BBXN288AY - ID#37162  2010s  Colors. N288AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6255
5314,BBXN278AY,0,37163,AMERICAN AIRLINES,A330-200,N278AY,Blue Box American Airlines A330-343X 1:400 - BBXN278AY - ID#37163  2010s  Colors. N278AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6256
5315,BBXN288AY,0,37162,AMERICAN AIRLINES,A330-200,N288AY,Blue Box American Airlines A330-243 1:400 - BBXN288AY - ID#37162  2010s  Colors. N288AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6255
5316,BBXN278AY,0,37163,AMERICAN AIRLINES,A330-200,N278AY,Blue Box American Airlines A330-343X 1:400 - BBXN278AY - ID#37163  2010s  Colors. N278AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6256
5317,BBXN288AY,0,37162,AMERICAN AIRLINES,A330-200,N288AY,Blue Box American Airlines A330-243 1:400 - BBXN288AY - ID#37162  2010s  Colors. N288AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6255
5318,BBXN278AY,0,37163,AMERICAN AIRLINES,A330-200,N278AY,Blue Box American Airlines A330-343X 1:400 - BBXN278AY - ID#37163  2010s  Colors. N278AY,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6256
5319,ACDABUL,0,37054,LUFTHANSA,B707-300,D-ABUL,Aeroclassics Lufthansa B 707-330B 1:400 - ACDABUL - ID#37054   1970s  colors. Named 'Duisburg'. Released in 'SELECT MARKETS ONLY'.D-ABUL,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6261
5320,ACDABUL,0,37054,LUFTHANSA,B707-300,D-ABUL,Aeroclassics Lufthansa B 707-330B 1:400 - ACDABUL - ID#37054   1970s  colors. Named 'Duisburg'. Released in 'SELECT MARKETS ONLY'.D-ABUL,1:400,32.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6262
5321,CUST012,0,CUST_ZAIRE001,Air Zaire,DC10-30,9Q-CLI,Custom Revell Kit built Air Zaire DC-10-30 1:200   1970s  Colors. Named  Mont Ngaliema . 9Q-CLI,1:200,0.0,0.0,0.0,REVELL,RUSSELL EPSTEIN,2013-11-01,False,6263
5322,CUST013,0,CUST_JAZ001,JAZ,DC10-30,JA8539,CUSTOM BUILT Revell kit JAZ Japan Air Charter DC-10-30 1:200 Super Resort Express with Unicef Logo JA8539,1:200,0.0,0.0,0.0,REVELL,RUSSELL EPSTEIN,2013-11-01,False,6264
5323,CUST014,0,CUST_AUSTRIAN001,Austrian Airlines,B777-200ER,OE-LPA,CUSTOM BUILT Revell kit Austrian Airlines B 777-2Z9ER 1:200   2004s  Colors. With  Star Alliance  Logo. With  Mozart 2006  Titles.  OE-LPA,1:200,0.0,0.0,0.0,REVELL,RUSSELL EPSTEIN,2013-11-01,False,6265
5324,IF7420313,67038,35618,BRITISH AIRWAYS,B747-200,G-BDXB,Inflight200 British Airways B 747-236B 1:200 - IF7420413 - ID#35618 ; United Kingdom - Union Jack  Colors. With Rolling Gears.G-BDXB,1:200,90.0,0.0,0.0,INFLIGHT200,RUSSELL EPSTEIN,2014-05-06,False,4776
5325,HG8737BA,0,11051,BRITISH AIRWAYS,CONCORDE,G-BOAA,Hogan British Airways Concorde 102 1:200 - HG8843AA - ID#11051  United Kingdom - Union Jack  Colors. With Stand..G-BOAA,1:200,80.0,20.0,0.0,HOGAN,ANAND THAKRAL,2014-05-06,False,6267
5326,PH4SIA269,0,17662,SINGAPORE AIRLINES,B777-200ER,9V-SQI,Phoenix Models Singapore Airlines B 777-212ER 1:400 - PH4SIA269;  1990s  Colors. With  Star Alliance  Logo. With Rolling Gears.9V-SQI,1:400,20.0,0.0,0.0,PHOENIX MODELS,ANAND THAKRAL,2014-05-06,False,1380
5329,WID20593,0,20593,CATHAY PACIFIC,B777-300ER,B-KPF,Hogan Cathay Pacific B 777-367ER 1:200 - HG; Asia World City  Colors. Pre-Assembled Model. With Stand.B-KPF,1:200,50.0,0.0,0.0,HOGAN,RUSSELL EPSTEIN,2014-05-06,False,6271
5331,HO352502,0,24873,LUFTHANSA,B747-400,D-ABVY,Hogan Lufthansa B 747-430 1:200 - HO352502 - ID#24873  1990s  Colors. Named  Nordrhein-Westfalen . With  Star Alliance  Logo. With Stand. Exclusive for Lufthansa World Shop and LIMOX.D-ABVY,1:200,41.0,2.0,0.0,HOGAN,EBAY:MEDDY55,2014-05-11,False,6273
5332,HG0779GR,0,36741,KLM,B747-400,PH-BFO,Hogan KLM Royal Dutch Airlines B 747-406 1:200 - HG0779GR - ID#36741   1990s  Colors. Includes gears and Stand.PH-BFO,1:200,34.11,2.0,0.0,HOGAN,EBAY:MEDDY55,2014-05-11,False,6274
5333,G2PAA313,0,37131,PANAM,DC3,N54705,Gemini Jets Pan American World Airways DC-3A-447 1:200 - G2PAA313 - ID#37131  1950s  Colors. Polished with stand.N54705,1:200,46.5,3.39,0.0,GEMINIJETS,EBAY:MEDDY55,2014-05-11,False,6275
5334,IF7074113P,0,36546,BOAC,B707-400,G-APFJ,Inflight200 BOAC B 707-436 1:200 - IF7074113P - ID#36546   1960s - Delivery  colors.G-APFJ,1:200,91.0,5.0,0.0,INFLIGHT200,EBAY:MEDDY55,2014-05-11,False,6276
5335,IF722019,0,19847,AIR JAMAICA,B727,6Y-JMA,Inflight200 Air Jamaica B 727-2JOA 1:200 - IF722019 - ID#19847  1980s  Colors. Named  Spirit of Jamacia . 6Y-JMA,1:200,45.0,0.0,0.0,INFLIGHT200,RUSSELL EPSTEIN,2014-04-08,False,6277
5336,ACN800PA,0,37460,PANAM,DC8-32,N800PA,Pan Am Models Pan American World Airways DC-8-32 1:400 - ACN800PA - ID#37460  1960s  Colors. Named  Flying Cloud .N800PA,1:400,32.26,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6278
5337,ACN800PA,0,37460,PANAM,DC8-32,N800PA,Pan Am Models Pan American World Airways DC-8-32 1:400 - ACN800PA - ID#37460  1960s  Colors. Named  Flying Cloud .N800PA,1:400,32.26,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6279
5338,ACN800PA,0,37460,PANAM,DC8-32,N800PA,Pan Am Models Pan American World Airways DC-8-32 1:400 - ACN800PA - ID#37460  1960s  Colors. Named  Flying Cloud .N800PA,1:400,32.26,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6280
5340,ACF-BHBQ,0,37458,AIR FRANCE,L1649,F-BHBQ,Aeroclassics Air France L-1649A-98-11 Starliner 1:400 - ACF-BHBQ - ID#37458  1950s  Colors. With additional  JAL  titles.F-BHBQ,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6282
5341,ACF-BHBO,0,37457,AIR FRANCE,L1649,F-BHBO,Aeroclassics Air France L-1649A-98-11 Starliner 1:400 - ACF-BHBO - ID#37457  1950s  Colors.  F-BHBO,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6283
5342,ACXAJOT,0,37413,MEXICANA,DC6B,XA-JOT,Aeroclassics Mexicana DC-6B 1:400 - ACXAJOT - ID#37413  1960s  Golden Aztec Colors.XA-JOT,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6284
5343,ACXAJOT,0,37413,MEXICANA,DC6B,XA-JOT,Aeroclassics Mexicana DC-6B 1:400 - ACXAJOT - ID#37413  1960s  Golden Aztec Colors.XA-JOT,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6285
5344,ACDALUB,0,37459,LUFTHANSA,L1649,D-ALUB,Aeroclassics Lufthansa L-1649A Starliner 1:400 - ACDALUB - ID#37459   1950s  Colors. D-ALUB,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6286
5345,ACN91240,0,37452,NORTHEAST,CV240,N91240,Aeroclassics Northeast Airlines CV-240-13 1:400 - ACN91240 - ID#37452  1950s  Colors.N91240,1:400,28.86,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6287
5346,ACN91240,0,37452,NORTHEAST,CV240,N91240,Aeroclassics Northeast Airlines CV-240-13 1:400 - ACN91240 - ID#37452  1950s  Colors.N91240,1:400,28.86,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6288
5347,ACVHFKC,0,37436,ANSETT AUSTRALIA,F28-1000,VH-FKC,Aeroclassics Ansett W.A. F.28-1000 1:400 - ACVHFKC - ID#37436  1980s - Southern Cross  Colors.VH-FKC,1:400,28.86,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6289
5348,ACVHFKB,0,37435,ANSETT AUSTRALIA,F28-1000,VH-FKB,Aeroclassics Ansett / Air N.S.W. F.28-1000 1:400 - ACVHFKB - ID#37435  1980s - Southern Cross  Colors.VH-FKB,1:400,28.86,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6290
5349,ACVHFKF,0,37437,ANSETT AUSTRALIA,F28-1000,VH-FKF,Aeroclassics Ansett N.T. F.28-1000 1:400 - ACVHFKF - ID#37437   1980s - Southern Cross  Colors.VH-FKF,1:400,28.86,0.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-05-21,False,6291
5350,ACN8083H,0,37157,ALASKA AIRLINES,L1649,N8083H,Aeroclassics Alaska Airlines L-1649A/98/20 Starliner 1:400 - ACN8083H - ID#37157 Late  1960s  Colors.  Fly Alaska  Titles. N8083H,1:400,30.56,1.0,0.0,AEROCLASSICS,WAFFLECOLLECTIBLES,2014-04-20,False,6246
5351,PH10921,0,37322,AIR CANADA,B787-800,C-GHPQ,Phoenix Models Air Canada B 787-833 1:400 - PH10921 - ID#37322  2010s  Colors. With  Star Alliance  Logo. With Rolling Gears.C-GHPQ,1:400,34.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6293
5352,PH10937,0,37335,AIR NEW ZEALAND,B777-200ER,ZK-OKC,Phoenix Models Air New Zealand B 777-219ER 1:400 - PH10937 - ID#37335  Mid  2010s  Colors. With  Star Alliance  Logo.ZK-OKC,1:400,35.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6294
5353,PH10937,0,37335,AIR NEW ZEALAND,B777-200ER,ZK-OKC,Phoenix Models Air New Zealand B 777-219ER 1:400 - PH10937 - ID#37335  Mid  2010s  Colors. With  Star Alliance  Logo.ZK-OKC,1:400,35.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6295
5354,PH10937,0,37335,AIR NEW ZEALAND,B777-200ER,ZK-OKC,Phoenix Models Air New Zealand B 777-219ER 1:400 - PH10937 - ID#37335  Mid  2010s  Colors. With  Star Alliance  Logo.ZK-OKC,1:400,35.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6296
5355,PH10936,0,37334,AIR NEW ZEALAND,B787-900,ZK-NZE,Phoenix Models Air New Zealand B 787-919 1:400 - PH10936 - ID#37334  2010s - All black  Colors. ZK-NZE,1:400,33.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6297
5356,PH10936,0,37334,AIR NEW ZEALAND,B787-900,ZK-NZE,Phoenix Models Air New Zealand B 787-919 1:400 - PH10936 - ID#37334  2010s - All black  Colors. ZK-NZE,1:400,33.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6298
5357,PH10936,0,37334,AIR NEW ZEALAND,B787-900,ZK-NZE,Phoenix Models Air New Zealand B 787-919 1:400 - PH10936 - ID#37334  2010s - All black  Colors. ZK-NZE,1:400,33.0,0.0,0.0,PHOENIX MODELS,WAFFLECOLLECTIBLES,2014-04-22,False,6299
